Student ID,Date,Class Time,Attendance Status,Stress Level (GSR),Sleep Hours,Anxiety Level,Mood Score,Risk Level,absent,absent_7sum,chronic_absence,absent_lag1,absent_lag2,sleep_hours,mean_sleep,sleep_diff,sleep_3mean,stress,stress_7mean,mood,anxiety,weekday,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
370,2024-12-07,10:00-16:00,Present,3.12,8.7,3,1,Medium,0,2.0,0,0,1,8.7,6.843333333333333,1.8566666666666665,7.899999999999999,3.12,2.3985714285714286,1,3,5,0,0,0,0,1,0
370,2024-12-08,9:00-12:00,Absent,2.46,6.3,5,5,High,1,2.0,0,0,0,6.3,6.843333333333333,-0.543333333333333,7.099999999999999,2.46,2.23,5,5,6,0,0,0,0,0,1
370,2024-12-09,11:00-15:00,Present,0.68,5.3,3,1,Medium,0,2.0,0,1,0,5.3,6.843333333333333,-1.543333333333333,6.766666666666666,0.68,2.23,1,3,0,0,0,0,0,0,0
370,2024-12-10,8:00-15:00,Late,3.93,5.2,8,5,High,0,2.0,0,0,1,5.2,6.843333333333333,-1.6433333333333326,5.599999999999999,3.93,2.6185714285714283,5,8,1,1,0,0,0,0,0
370,2024-12-11,10:00-13:00,Late,4.65,7.1,4,1,High,0,2.0,0,0,0,7.1,6.843333333333333,0.2566666666666668,5.866666666666666,4.65,3.0771428571428574,1,4,2,0,1,0,0,0,0
370,2024-12-12,11:00-13:00,Late,3.71,8.3,7,10,High,0,1.0,0,0,0,8.3,6.843333333333333,1.4566666666666679,6.866666666666667,3.71,3.2571428571428567,10,7,3,0,0,1,0,0,0
370,2024-12-13,10:00-14:00,Late,1.52,7.6,8,1,Medium,0,1.0,0,0,0,7.6,6.843333333333333,0.7566666666666668,7.666666666666667,1.52,2.867142857142857,1,8,4,0,0,0,1,0,0
370,2024-12-14,8:00-14:00,Present,3.14,7.3,9,2,Medium,0,1.0,0,0,0,7.3,6.843333333333333,0.456666666666667,7.733333333333333,3.14,2.8700000000000006,2,9,5,0,0,0,0,1,0
370,2024-12-15,11:00-14:00,Present,0.63,6.6,2,4,Low,0,0.0,0,0,0,6.6,6.843333333333333,-0.24333333333333318,7.166666666666665,0.63,2.608571428571429,4,2,6,0,0,0,0,0,1
370,2024-12-16,8:00-16:00,Present,4.54,8.5,3,8,High,0,0.0,0,0,0,8.5,6.843333333333333,1.6566666666666672,7.466666666666666,4.54,3.16,8,3,0,0,0,0,0,0,0
370,2024-12-17,11:00-13:00,Late,3.96,6.5,1,10,High,0,0.0,0,0,0,6.5,6.843333333333333,-0.3433333333333328,7.199999999999998,3.96,3.1642857142857146,10,1,1,1,0,0,0,0,0
370,2024-12-18,8:00-14:00,Present,3.83,5.1,3,8,High,0,0.0,0,0,0,5.1,6.843333333333333,-1.7433333333333332,6.699999999999999,3.83,3.0471428571428567,8,3,2,0,1,0,0,0,0
370,2024-12-19,11:00-12:00,Present,3.39,7.1,5,2,Medium,0,0.0,0,0,0,7.1,6.843333333333333,0.2566666666666668,6.233333333333332,3.39,3.0014285714285713,2,5,3,0,0,1,0,0,0
370,2024-12-20,11:00-15:00,Present,2.22,7.4,3,4,Low,0,0.0,0,0,0,7.4,6.843333333333333,0.5566666666666675,6.533333333333332,2.22,3.1014285714285714,4,3,4,0,0,0,1,0,0
370,2024-12-21,8:00-14:00,Late,0.8,5.4,3,3,Medium,0,0.0,0,0,0,5.4,6.843333333333333,-1.4433333333333325,6.633333333333333,0.8,2.767142857142857,3,3,5,0,0,0,0,1,0
370,2024-12-22,11:00-14:00,Absent,3.27,7.3,4,9,High,1,1.0,0,0,0,7.3,6.843333333333333,0.456666666666667,6.699999999999999,3.27,3.144285714285714,9,4,6,0,0,0,0,0,1
370,2024-12-23,9:00-15:00,Present,3.78,6.8,3,6,High,0,1.0,0,1,0,6.8,6.843333333333333,-0.043333333333333,6.5,3.78,3.0357142857142856,6,3,0,0,0,0,0,0,0
370,2024-12-24,9:00-13:00,Absent,2.9,6.4,9,8,High,1,2.0,0,0,1,6.4,6.843333333333333,-0.44333333333333247,6.833333333333333,2.9,2.884285714285714,8,9,1,1,0,0,0,0,0
370,2024-12-25,8:00-13:00,Present,2.27,8.0,6,6,Low,0,2.0,0,1,0,8.0,6.843333333333333,1.1566666666666672,7.0666666666666655,2.27,2.661428571428572,6,6,2,0,1,0,0,0,0
370,2024-12-26,9:00-13:00,Present,0.57,7.1,7,5,Low,0,2.0,0,0,1,7.1,6.843333333333333,0.2566666666666668,7.166666666666667,0.57,2.2585714285714285,5,7,3,0,0,1,0,0,0
370,2024-12-27,10:00-14:00,Present,3.69,5.7,10,4,High,0,2.0,0,0,0,5.7,6.843333333333333,-1.1433333333333326,6.933333333333333,3.69,2.468571428571429,4,10,4,0,0,0,1,0,0
370,2024-12-28,10:00-15:00,Present,3.8,6.3,6,5,High,0,2.0,0,0,0,6.3,6.843333333333333,-0.543333333333333,6.366666666666666,3.8,2.897142857142857,5,6,5,0,0,0,0,1,0
370,2024-12-29,9:00-12:00,Absent,3.29,5.2,2,5,High,1,2.0,0,0,0,5.2,6.843333333333333,-1.6433333333333326,5.733333333333333,3.29,2.9,5,2,6,0,0,0,0,0,1
370,2024-12-30,10:00-16:00,Late,4.41,7.8,10,4,High,0,2.0,0,1,0,7.8,6.843333333333333,0.956666666666667,6.433333333333333,4.41,2.9899999999999998,4,10,0,0,0,0,0,0,0
371,2024-12-01,10:00-14:00,Late,2.02,5.9,4,3,Medium,0,0.0,0,0,0,5.9,6.863333333333333,-0.9633333333333329,5.9,2.02,2.02,3,4,6,0,0,0,0,0,1
371,2024-12-02,11:00-14:00,Late,2.38,6.0,2,4,Low,0,0.0,0,0,0,6.0,6.863333333333333,-0.8633333333333333,5.95,2.38,2.2,4,2,0,0,0,0,0,0,0
371,2024-12-03,8:00-16:00,Absent,2.3,7.4,10,3,High,1,1.0,0,0,0,7.4,6.863333333333333,0.5366666666666671,6.433333333333334,2.3,2.233333333333333,3,10,1,1,0,0,0,0,0
371,2024-12-04,9:00-12:00,Present,4.53,8.8,5,9,High,0,1.0,0,1,0,8.8,6.863333333333333,1.9366666666666674,7.400000000000001,4.53,2.8075,9,5,2,0,1,0,0,0,0
371,2024-12-05,10:00-12:00,Absent,4.59,8.6,5,10,High,1,2.0,0,0,1,8.6,6.863333333333333,1.7366666666666664,8.266666666666667,4.59,3.164,10,5,3,0,0,1,0,0,0
371,2024-12-06,8:00-13:00,Late,1.19,7.7,5,3,Medium,0,2.0,0,1,0,7.7,6.863333333333333,0.8366666666666669,8.366666666666665,1.19,2.8350000000000004,3,5,4,0,0,0,1,0,0
371,2024-12-07,10:00-16:00,Present,1.38,5.0,3,2,Medium,0,2.0,0,0,1,5.0,6.863333333333333,-1.8633333333333333,7.099999999999999,1.38,2.6271428571428572,2,3,5,0,0,0,0,1,0
371,2024-12-08,8:00-14:00,Late,0.7,5.3,3,8,Low,0,2.0,0,0,0,5.3,6.863333333333333,-1.5633333333333335,6.0,0.7,2.4385714285714286,8,3,6,0,0,0,0,0,1
371,2024-12-09,8:00-12:00,Late,4.93,6.8,1,5,High,0,2.0,0,0,0,6.8,6.863333333333333,-0.06333333333333346,5.7,4.93,2.8028571428571425,5,1,0,0,0,0,0,0,0
371,2024-12-10,11:00-12:00,Present,1.86,5.3,4,7,Low,0,1.0,0,0,0,5.3,6.863333333333333,-1.5633333333333335,5.8,1.86,2.7399999999999998,7,4,1,1,0,0,0,0,0
371,2024-12-11,9:00-15:00,Late,3.77,7.4,6,9,High,0,1.0,0,0,0,7.4,6.863333333333333,0.5366666666666671,6.5,3.77,2.6314285714285712,9,6,2,0,1,0,0,0,0
371,2024-12-12,9:00-15:00,Late,3.61,8.0,7,5,High,0,0.0,0,0,0,8.0,6.863333333333333,1.1366666666666667,6.8999999999999995,3.61,2.491428571428571,5,7,3,0,0,1,0,0,0
371,2024-12-13,8:00-16:00,Present,3.56,6.3,1,5,High,0,0.0,0,0,0,6.3,6.863333333333333,-0.5633333333333335,7.233333333333333,3.56,2.8299999999999996,5,1,4,0,0,0,1,0,0
371,2024-12-14,9:00-13:00,Late,2.61,5.1,7,6,Low,0,0.0,0,0,0,5.1,6.863333333333333,-1.7633333333333336,6.466666666666666,2.61,3.005714285714286,6,7,5,0,0,0,0,1,0
371,2024-12-15,9:00-13:00,Absent,3.04,6.3,8,7,High,1,1.0,0,0,0,6.3,6.863333333333333,-0.5633333333333335,5.8999999999999995,3.04,3.34,7,8,6,0,0,0,0,0,1
371,2024-12-16,8:00-12:00,Absent,1.24,8.6,4,6,High,1,2.0,0,1,0,8.6,6.863333333333333,1.7366666666666664,6.666666666666667,1.24,2.812857142857143,6,4,0,0,0,0,0,0,0
371,2024-12-17,8:00-12:00,Present,2.12,6.2,4,7,Low,0,2.0,0,1,1,6.2,6.863333333333333,-0.6633333333333331,7.033333333333334,2.12,2.85,7,4,1,1,0,0,0,0,0
371,2024-12-18,10:00-12:00,Absent,2.6,8.5,3,8,High,1,3.0,1,0,1,8.5,6.863333333333333,1.6366666666666667,7.766666666666667,2.6,2.682857142857143,8,3,2,0,1,0,0,0,0
371,2024-12-19,10:00-13:00,Late,1.94,8.7,6,7,Low,0,3.0,1,1,0,8.7,6.863333333333333,1.836666666666666,7.8,1.94,2.4442857142857144,7,6,3,0,0,1,0,0,0
371,2024-12-20,9:00-16:00,Present,4.1,7.9,8,6,High,0,3.0,1,0,1,7.9,6.863333333333333,1.036666666666667,8.366666666666667,4.1,2.5214285714285714,6,8,4,0,0,0,1,0,0
371,2024-12-21,11:00-13:00,Late,1.21,8.4,6,5,Low,0,3.0,1,0,0,8.4,6.863333333333333,1.536666666666667,8.333333333333334,1.21,2.3214285714285716,5,6,5,0,0,0,0,1,0
371,2024-12-22,8:00-15:00,Present,2.39,5.1,9,1,Medium,0,2.0,0,0,0,5.1,6.863333333333333,-1.7633333333333336,7.133333333333334,2.39,2.2285714285714286,1,9,6,0,0,0,0,0,1
371,2024-12-23,10:00-12:00,Late,1.03,5.8,7,6,Low,0,1.0,0,0,0,5.8,6.863333333333333,-1.0633333333333335,6.433333333333334,1.03,2.198571428571429,6,7,0,0,0,0,0,0,0
371,2024-12-24,8:00-12:00,Absent,4.81,5.0,2,7,High,1,2.0,0,0,0,5.0,6.863333333333333,-1.8633333333333333,5.300000000000001,4.81,2.5828571428571427,7,2,1,1,0,0,0,0,0
371,2024-12-25,11:00-16:00,Present,1.39,7.2,10,5,Medium,0,1.0,0,1,0,7.2,6.863333333333333,0.3366666666666669,6.0,1.39,2.4099999999999997,5,10,2,0,1,0,0,0,0
371,2024-12-26,11:00-16:00,Absent,4.55,7.0,3,2,High,1,2.0,0,0,1,7.0,6.863333333333333,0.13666666666666671,6.400000000000001,4.55,2.7828571428571425,2,3,3,0,0,1,0,0,0
371,2024-12-27,11:00-15:00,Absent,1.17,8.1,2,7,High,1,3.0,1,1,0,8.1,6.863333333333333,1.2366666666666664,7.433333333333334,1.17,2.364285714285714,7,2,4,0,0,0,1,0,0
371,2024-12-28,10:00-15:00,Late,4.67,5.2,7,7,High,0,3.0,1,1,1,5.2,6.863333333333333,-1.663333333333333,6.766666666666667,4.67,2.858571428571428,7,7,5,0,0,0,0,1,0
371,2024-12-29,8:00-15:00,Absent,2.59,8.2,10,6,High,1,4.0,1,0,1,8.2,6.863333333333333,1.336666666666666,7.166666666666667,2.59,2.8871428571428566,6,10,6,0,0,0,0,0,1
371,2024-12-30,11:00-12:00,Absent,3.46,6.1,7,9,High,1,5.0,1,1,0,6.1,6.863333333333333,-0.7633333333333336,6.5,3.46,3.2342857142857144,9,7,0,0,0,0,0,0,0
372,2024-12-01,9:00-15:00,Present,3.14,5.9,6,4,Low,0,0.0,0,0,0,5.9,7.243333333333334,-1.3433333333333337,5.9,3.14,3.14,4,6,6,0,0,0,0,0,1
372,2024-12-02,9:00-12:00,Late,3.92,8.7,8,10,High,0,0.0,0,0,0,8.7,7.243333333333334,1.4566666666666652,7.3,3.92,3.5300000000000002,10,8,0,0,0,0,0,0,0
372,2024-12-03,9:00-16:00,Present,2.04,7.8,2,9,Low,0,0.0,0,0,0,7.8,7.243333333333334,0.5566666666666658,7.466666666666666,2.04,3.033333333333333,9,2,1,1,0,0,0,0,0
372,2024-12-04,8:00-14:00,Present,2.96,7.6,5,1,Medium,0,0.0,0,0,0,7.6,7.243333333333334,0.3566666666666656,8.033333333333333,2.96,3.015,1,5,2,0,1,0,0,0,0
372,2024-12-05,8:00-14:00,Late,4.36,5.3,8,10,High,0,0.0,0,0,0,5.3,7.243333333333334,-1.9433333333333342,6.8999999999999995,4.36,3.2840000000000003,10,8,3,0,0,1,0,0,0
372,2024-12-06,9:00-14:00,Present,2.5,7.7,9,2,Medium,0,0.0,0,0,0,7.7,7.243333333333334,0.4566666666666661,6.866666666666666,2.5,3.1533333333333338,2,9,4,0,0,0,1,0,0
372,2024-12-07,8:00-14:00,Absent,0.65,8.8,2,5,High,1,1.0,0,0,0,8.8,7.243333333333334,1.5566666666666666,7.266666666666667,0.65,2.795714285714286,5,2,5,0,0,0,0,1,0
372,2024-12-08,11:00-14:00,Absent,3.04,8.4,9,3,High,1,2.0,0,1,0,8.4,7.243333333333334,1.1566666666666663,8.299999999999999,3.04,2.781428571428571,3,9,6,0,0,0,0,0,1
372,2024-12-09,11:00-12:00,Late,4.47,7.9,8,6,High,0,2.0,0,1,1,7.9,7.243333333333334,0.6566666666666663,8.366666666666667,4.47,2.86,6,8,0,0,0,0,0,0,0
372,2024-12-10,8:00-15:00,Late,0.54,8.4,6,2,Medium,0,2.0,0,0,1,8.4,7.243333333333334,1.1566666666666663,8.233333333333334,0.54,2.6457142857142855,2,6,1,1,0,0,0,0,0
372,2024-12-11,8:00-13:00,Late,2.18,5.3,8,9,Medium,0,2.0,0,0,0,5.3,7.243333333333334,-1.9433333333333342,7.2,2.18,2.5342857142857143,9,8,2,0,1,0,0,0,0
372,2024-12-12,11:00-13:00,Late,1.15,8.4,3,6,Low,0,2.0,0,0,0,8.4,7.243333333333334,1.1566666666666663,7.366666666666667,1.15,2.075714285714286,6,3,3,0,0,1,0,0,0
372,2024-12-13,9:00-15:00,Late,3.72,5.8,4,10,High,0,2.0,0,0,0,5.8,7.243333333333334,-1.4433333333333342,6.5,3.72,2.25,10,4,4,0,0,0,1,0,0
372,2024-12-14,10:00-16:00,Present,2.15,7.0,4,7,Low,0,1.0,0,0,0,7.0,7.243333333333334,-0.24333333333333407,7.066666666666666,2.15,2.4642857142857144,7,4,5,0,0,0,0,1,0
372,2024-12-15,11:00-12:00,Late,4.45,6.0,5,7,High,0,0.0,0,0,0,6.0,7.243333333333334,-1.243333333333334,6.266666666666667,4.45,2.665714285714286,7,5,6,0,0,0,0,0,1
372,2024-12-16,8:00-13:00,Late,1.02,7.8,8,4,Medium,0,0.0,0,0,0,7.8,7.243333333333334,0.5566666666666658,6.933333333333334,1.02,2.172857142857143,4,8,0,0,0,0,0,0,0
372,2024-12-17,8:00-13:00,Absent,4.55,6.2,3,8,High,1,1.0,0,0,0,6.2,7.243333333333334,-1.043333333333334,6.666666666666667,4.55,2.7457142857142856,8,3,1,1,0,0,0,0,0
372,2024-12-18,9:00-15:00,Late,2.8,5.4,1,3,Medium,0,1.0,0,1,0,5.4,7.243333333333334,-1.8433333333333337,6.466666666666668,2.8,2.834285714285714,3,1,2,0,1,0,0,0,0
372,2024-12-19,8:00-12:00,Late,4.19,8.5,6,3,High,0,1.0,0,0,1,8.5,7.243333333333334,1.256666666666666,6.7,4.19,3.2685714285714282,3,6,3,0,0,1,0,0,0
372,2024-12-20,10:00-16:00,Absent,2.25,8.9,9,9,High,1,2.0,0,0,0,8.9,7.243333333333334,1.6566666666666663,7.600000000000001,2.25,3.0585714285714287,9,9,4,0,0,0,1,0,0
372,2024-12-21,8:00-16:00,Late,3.74,6.1,9,10,High,0,2.0,0,1,0,6.1,7.243333333333334,-1.1433333333333344,7.833333333333333,3.74,3.2857142857142856,10,9,5,0,0,0,0,1,0
372,2024-12-22,8:00-14:00,Present,1.27,6.1,1,1,Medium,0,2.0,0,0,1,6.1,7.243333333333334,-1.1433333333333344,7.033333333333334,1.27,2.8314285714285714,1,1,6,0,0,0,0,0,1
372,2024-12-23,8:00-16:00,Late,3.22,7.2,6,5,Low,0,2.0,0,0,0,7.2,7.243333333333334,-0.04333333333333389,6.466666666666668,3.22,3.1457142857142855,5,6,0,0,0,0,0,0,0
372,2024-12-24,10:00-12:00,Present,2.96,7.3,3,1,Medium,0,1.0,0,0,0,7.3,7.243333333333334,0.056666666666665755,6.866666666666667,2.96,2.9185714285714286,1,3,1,1,0,0,0,0,0
372,2024-12-25,10:00-16:00,Absent,0.71,8.2,2,4,High,1,2.0,0,0,0,8.2,7.243333333333334,0.9566666666666652,7.566666666666667,0.71,2.6200000000000006,4,2,2,0,1,0,0,0,0
372,2024-12-26,9:00-16:00,Absent,2.28,7.8,5,6,High,1,3.0,1,1,0,7.8,7.243333333333334,0.5566666666666658,7.766666666666667,2.28,2.347142857142857,6,5,3,0,0,1,0,0,0
372,2024-12-27,10:00-12:00,Absent,2.06,6.2,2,5,High,1,3.0,1,1,1,6.2,7.243333333333334,-1.043333333333334,7.400000000000001,2.06,2.3200000000000003,5,2,4,0,0,0,1,0,0
372,2024-12-28,10:00-14:00,Late,2.28,5.5,5,7,Low,0,3.0,1,1,1,5.5,7.243333333333334,-1.743333333333334,6.5,2.28,2.111428571428571,7,5,5,0,0,0,0,1,0
372,2024-12-29,8:00-13:00,Absent,1.67,8.4,4,6,High,1,4.0,1,0,1,8.4,7.243333333333334,1.1566666666666663,6.7,1.67,2.1685714285714286,6,4,6,0,0,0,0,0,1
372,2024-12-30,8:00-14:00,Absent,2.77,8.7,5,1,High,1,5.0,1,1,0,8.7,7.243333333333334,1.4566666666666652,7.533333333333334,2.77,2.1042857142857145,1,5,0,0,0,0,0,0,0
373,2024-12-01,8:00-16:00,Present,4.43,8.0,10,7,High,0,0.0,0,0,0,8.0,7.086666666666667,0.9133333333333331,8.0,4.43,4.43,7,10,6,0,0,0,0,0,1
373,2024-12-02,8:00-12:00,Absent,3.89,8.6,7,8,High,1,1.0,0,0,0,8.6,7.086666666666667,1.5133333333333328,8.3,3.89,4.16,8,7,0,0,0,0,0,0,0
373,2024-12-03,11:00-15:00,Present,4.1,8.2,7,7,High,0,1.0,0,1,0,8.2,7.086666666666667,1.1133333333333324,8.266666666666666,4.1,4.14,7,7,1,1,0,0,0,0,0
373,2024-12-04,10:00-15:00,Absent,4.06,8.6,2,7,High,1,2.0,0,0,1,8.6,7.086666666666667,1.5133333333333328,8.466666666666667,4.06,4.12,7,2,2,0,1,0,0,0,0
373,2024-12-05,11:00-15:00,Absent,2.39,7.3,1,9,High,1,3.0,1,1,0,7.3,7.086666666666667,0.21333333333333293,8.033333333333333,2.39,3.774,9,1,3,0,0,1,0,0,0
373,2024-12-06,11:00-14:00,Late,1.87,5.2,6,3,Medium,0,3.0,1,1,1,5.2,7.086666666666667,-1.8866666666666667,7.033333333333334,1.87,3.4566666666666666,3,6,4,0,0,0,1,0,0
373,2024-12-07,10:00-15:00,Absent,1.18,7.8,4,4,High,1,4.0,1,0,1,7.8,7.086666666666667,0.7133333333333329,6.766666666666667,1.18,3.1314285714285712,4,4,5,0,0,0,0,1,0
373,2024-12-08,10:00-15:00,Absent,1.29,6.6,1,10,High,1,5.0,1,1,0,6.6,7.086666666666667,-0.48666666666666725,6.533333333333332,1.29,2.682857142857143,10,1,6,0,0,0,0,0,1
373,2024-12-09,8:00-16:00,Late,2.46,8.2,5,4,Low,0,4.0,1,1,1,8.2,7.086666666666667,1.1133333333333324,7.533333333333332,2.46,2.4785714285714286,4,5,0,0,0,0,0,0,0
373,2024-12-10,8:00-12:00,Absent,4.03,8.5,2,9,High,1,5.0,1,0,1,8.5,7.086666666666667,1.413333333333333,7.766666666666666,4.03,2.468571428571429,9,2,1,1,0,0,0,0,0
373,2024-12-11,9:00-15:00,Late,4.14,6.0,9,7,High,0,4.0,1,1,0,6.0,7.086666666666667,-1.086666666666667,7.566666666666666,4.14,2.48,7,9,2,0,1,0,0,0,0
373,2024-12-12,11:00-15:00,Late,4.42,8.6,2,5,High,0,3.0,1,0,1,8.6,7.086666666666667,1.5133333333333328,7.7,4.42,2.77,5,2,3,0,0,1,0,0,0
373,2024-12-13,10:00-12:00,Late,1.77,5.4,5,1,Medium,0,3.0,1,0,0,5.4,7.086666666666667,-1.6866666666666665,6.666666666666667,1.77,2.755714285714286,1,5,4,0,0,0,1,0,0
373,2024-12-14,8:00-12:00,Late,3.02,9.0,4,5,Low,0,2.0,0,0,0,9.0,7.086666666666667,1.913333333333333,7.666666666666667,3.02,3.0185714285714282,5,4,5,0,0,0,0,1,0
373,2024-12-15,9:00-12:00,Present,1.9,6.3,10,8,Medium,0,1.0,0,0,0,6.3,7.086666666666667,-0.7866666666666671,6.8999999999999995,1.9,3.105714285714286,8,10,6,0,0,0,0,0,1
373,2024-12-16,11:00-16:00,Absent,1.59,5.9,10,7,High,1,2.0,0,0,0,5.9,7.086666666666667,-1.1866666666666665,7.066666666666666,1.59,2.9814285714285718,7,10,0,0,0,0,0,0,0
373,2024-12-17,9:00-12:00,Absent,4.5,8.2,6,4,High,1,2.0,0,1,0,8.2,7.086666666666667,1.1133333333333324,6.8,4.5,3.0485714285714285,4,6,1,1,0,0,0,0,0
373,2024-12-18,11:00-13:00,Present,0.6,6.7,3,3,Medium,0,2.0,0,1,1,6.7,7.086666666666667,-0.3866666666666667,6.933333333333333,0.6,2.542857142857143,3,3,2,0,1,0,0,0,0
373,2024-12-19,9:00-13:00,Absent,4.45,5.1,8,4,High,1,3.0,1,0,1,5.1,7.086666666666667,-1.9866666666666672,6.666666666666667,4.45,2.5471428571428567,4,8,3,0,0,1,0,0,0
373,2024-12-20,9:00-14:00,Present,4.49,6.4,6,6,High,0,3.0,1,1,0,6.4,7.086666666666667,-0.6866666666666665,6.066666666666666,4.49,2.935714285714286,6,6,4,0,0,0,1,0,0
373,2024-12-21,10:00-14:00,Late,2.51,7.2,10,7,Medium,0,3.0,1,0,1,7.2,7.086666666666667,0.11333333333333329,6.233333333333334,2.51,2.8628571428571425,7,10,5,0,0,0,0,1,0
373,2024-12-22,11:00-15:00,Present,1.12,8.1,9,7,Medium,0,3.0,1,0,0,8.1,7.086666666666667,1.0133333333333328,7.233333333333333,1.12,2.7514285714285713,7,9,6,0,0,0,0,0,1
373,2024-12-23,9:00-15:00,Present,4.18,6.7,8,8,High,0,2.0,0,0,0,6.7,7.086666666666667,-0.3866666666666667,7.333333333333333,4.18,3.121428571428571,8,8,0,0,0,0,0,0,0
373,2024-12-24,8:00-14:00,Absent,4.23,6.7,1,3,High,1,2.0,0,0,0,6.7,7.086666666666667,-0.3866666666666667,7.166666666666667,4.23,3.0828571428571427,3,1,1,1,0,0,0,0,0
373,2024-12-25,10:00-14:00,Present,1.23,5.7,6,8,Low,0,2.0,0,1,0,5.7,7.086666666666667,-1.3866666666666667,6.366666666666667,1.23,3.172857142857143,8,6,2,0,1,0,0,0,0
373,2024-12-26,9:00-16:00,Late,4.3,6.7,4,8,High,0,1.0,0,0,1,6.7,7.086666666666667,-0.3866666666666667,6.366666666666667,4.3,3.1514285714285712,8,4,3,0,0,1,0,0,0
373,2024-12-27,10:00-14:00,Present,3.32,7.2,9,7,Medium,0,1.0,0,0,0,7.2,7.086666666666667,0.11333333333333329,6.533333333333334,3.32,2.9842857142857144,7,9,4,0,0,0,1,0,0
373,2024-12-28,8:00-13:00,Late,4.21,7.1,4,4,High,0,1.0,0,0,0,7.1,7.086666666666667,0.013333333333332753,7.0,4.21,3.2271428571428578,4,4,5,0,0,0,0,1,0
373,2024-12-29,9:00-14:00,Absent,1.55,6.8,7,1,High,1,2.0,0,0,0,6.8,7.086666666666667,-0.28666666666666707,7.033333333333334,1.55,3.2885714285714287,1,7,6,0,0,0,0,0,1
373,2024-12-30,9:00-15:00,Late,1.02,5.8,10,5,Medium,0,2.0,0,1,0,5.8,7.086666666666667,-1.286666666666667,6.566666666666666,1.02,2.837142857142857,5,10,0,0,0,0,0,0,0
374,2024-12-01,11:00-12:00,Present,2.86,5.4,3,8,Low,0,0.0,0,0,0,5.4,6.996666666666667,-1.5966666666666667,5.4,2.86,2.86,8,3,6,0,0,0,0,0,1
374,2024-12-02,9:00-12:00,Late,2.03,7.3,7,6,Low,0,0.0,0,0,0,7.3,6.996666666666667,0.3033333333333328,6.35,2.03,2.445,6,7,0,0,0,0,0,0,0
374,2024-12-03,8:00-14:00,Present,3.95,5.7,10,5,High,0,0.0,0,0,0,5.7,6.996666666666667,-1.2966666666666669,6.133333333333333,3.95,2.9466666666666668,5,10,1,1,0,0,0,0,0
374,2024-12-04,8:00-13:00,Late,1.91,7.4,8,6,Medium,0,0.0,0,0,0,7.4,6.996666666666667,0.4033333333333333,6.8,1.91,2.6875,6,8,2,0,1,0,0,0,0
374,2024-12-05,8:00-15:00,Absent,4.66,8.2,7,7,High,1,1.0,0,0,0,8.2,6.996666666666667,1.2033333333333323,7.099999999999999,4.66,3.082,7,7,3,0,0,1,0,0,0
374,2024-12-06,10:00-14:00,Absent,1.72,5.4,7,8,High,1,2.0,0,1,0,5.4,6.996666666666667,-1.5966666666666667,7.0,1.72,2.855,8,7,4,0,0,0,1,0,0
374,2024-12-07,8:00-16:00,Present,3.26,8.6,6,1,Medium,0,2.0,0,1,1,8.6,6.996666666666667,1.6033333333333326,7.3999999999999995,3.26,2.912857142857143,1,6,5,0,0,0,0,1,0
374,2024-12-08,11:00-12:00,Present,3.34,5.6,3,6,Low,0,2.0,0,0,1,5.6,6.996666666666667,-1.3966666666666674,6.533333333333334,3.34,2.9814285714285718,6,3,6,0,0,0,0,0,1
374,2024-12-09,8:00-15:00,Late,0.55,8.2,5,1,Medium,0,2.0,0,0,0,8.2,6.996666666666667,1.2033333333333323,7.466666666666666,0.55,2.77,1,5,0,0,0,0,0,0,0
374,2024-12-10,11:00-12:00,Absent,2.7,7.1,2,1,High,1,3.0,1,0,0,7.1,6.996666666666667,0.10333333333333261,6.966666666666666,2.7,2.5914285714285716,1,2,1,1,0,0,0,0,0
374,2024-12-11,9:00-13:00,Absent,1.03,6.7,5,3,High,1,4.0,1,1,0,6.7,6.996666666666667,-0.29666666666666686,7.333333333333333,1.03,2.4657142857142853,3,5,2,0,1,0,0,0,0
374,2024-12-12,10:00-16:00,Absent,0.89,6.5,7,6,High,1,4.0,1,1,1,6.5,6.996666666666667,-0.49666666666666703,6.766666666666667,0.89,1.9271428571428573,6,7,3,0,0,1,0,0,0
374,2024-12-13,8:00-15:00,Present,1.91,7.9,2,1,Medium,0,3.0,1,1,1,7.9,6.996666666666667,0.9033333333333333,7.033333333333334,1.91,1.9542857142857142,1,2,4,0,0,0,1,0,0
374,2024-12-14,11:00-15:00,Absent,3.69,6.3,2,8,High,1,4.0,1,0,1,6.3,6.996666666666667,-0.6966666666666672,6.900000000000001,3.69,2.015714285714286,8,2,5,0,0,0,0,1,0
374,2024-12-15,8:00-16:00,Present,3.75,8.6,5,4,High,0,4.0,1,1,0,8.6,6.996666666666667,1.6033333333333326,7.6000000000000005,3.75,2.0742857142857143,4,5,6,0,0,0,0,0,1
374,2024-12-16,9:00-14:00,Absent,4.51,5.1,3,1,High,1,5.0,1,0,1,5.1,6.996666666666667,-1.8966666666666674,6.666666666666667,4.51,2.64,1,3,0,0,0,0,0,0,0
374,2024-12-17,9:00-16:00,Late,1.29,7.4,2,2,Medium,0,4.0,1,1,0,7.4,6.996666666666667,0.4033333333333333,7.033333333333334,1.29,2.4385714285714286,2,2,1,1,0,0,0,0,0
